"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NOR","Norway","2018","2018",2.16597,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NOR","Norway","2019","2019",2.23675,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","NOR","Norway","2020","2020",2.37505,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GMB","Gambia","2017","2017",0.56399,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GMB","Gambia","2018","2018",0.58277,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GMB","Gambia","2019","2019",0.5516,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GMB","Gambia","2020","2020",0.57745,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GMB","Gambia","2021","2021",0.66565,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GMB","Gambia","2022","2022",1.13638,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NLD","Netherlands","2017","2017",1.58791,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",1.70662,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NLD","Netherlands","2019","2019",1.61429,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","NLD","Netherlands","2020","2020",1.6803,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2017","2017",0.94269,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2018","2018",1.43098,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2019","2019",1.42268,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2020","2020",1.48342,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","SLE","Sierra Leone","2021","2021",1.43903,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",1.72792,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",1.68803,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",1.69651,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2020","2020",1.73319,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KOR","Republic of Korea","2017","2017",0.38255,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KOR","Republic of Korea","2018","2018",0.38473,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KOR","Republic of Korea","2019","2019",0.39753,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","KOR","Republic of Korea","2020","2020",0.465,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ZMB","Zambia","2017","2017",0.34805,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VGB","British Virgin Islands","2017","2017",0.73526,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VGB","British Virgin Islands","2018","2018",0.71282,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VGB","British Virgin Islands","2019","2019",0.70291,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VGB","British Virgin Islands","2020","2020",0.72981,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","VGB","British Virgin Islands","2021","2021",0.6943,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BLR","Belarus","2017","2017",0.79014,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BLR","Belarus","2019","2019",0.81316,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BLR","Belarus","2020","2020",0.81536,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BLR","Belarus","2021","2021",0.76083,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AZE","Azerbaijan","2017","2017",0.27935,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AZE","Azerbaijan","2018","2018",0.21661,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AZE","Azerbaijan","2019","2019",0.27294,"+","National Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AZE","Azerbaijan","2020","2020",0.29221,"+","National Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","AZE","Azerbaijan","2021","2021",0.30085,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CZE","Czechia","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CZE","Czechia","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CZE","Czechia","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CZE","Czechia","2020","2020",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BRB","Barbados","2017","2017",0.14912,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BRB","Barbados","2019","2019",0.1265,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BRB","Barbados","2020","2020",0.12424,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BRB","Barbados","2021","2021",0.13382,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BRB","Barbados","2022","2022",0.13437,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISL","Iceland","2017","2017",2.08533,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISL","Iceland","2018","2018",2.11695,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISL","Iceland","2019","2019",2.10108,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ISL","Iceland","2020","2020",2.26307,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LVA","Latvia","2017","2017",1.3369,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LVA","Latvia","2018","2018",1.28116,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LVA","Latvia","2019","2019",1.28714,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","LVA","Latvia","2020","2020",1.3077,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARG","Argentina","2017","2017",1.20433,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARG","Argentina","2018","2018",1.11681,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARG","Argentina","2019","2019",0.97945,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARG","Argentina","2020","2020",1.06886,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","ARG","Argentina","2021","2021",0.92327,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MCO","Monaco","2019","2019",0.14558,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","MCO","Monaco","2021","2021",0.22942,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AND","Andorra","2017","2017",0.79669,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AND","Andorra","2018","2018",0.82164,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AND","Andorra","2019","2019",0.7993,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AND","Andorra","2022","2022",0.74822,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","AUS","Australia","2017","2017",1.02671,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","AUS","Australia","2018","2018",1.08245,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","AUS","Australia","2019","2019",1.10132,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","AUS","Australia","2020","2020",1.21023,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MDV","Maldives","2017","2017",0.14902,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MDV","Maldives","2018","2018",0.16604,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MDV","Maldives","2019","2019",0.15445,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MDV","Maldives","2021","2021",0.20139,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","MDV","Maldives","2022","2022",0.20571,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2017","2017",1.32715,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2018","2018",0.90926,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2019","2019",0.8009,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2020","2020",0.63863,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2021","2021",0.62364,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","LKA","Sri Lanka","2022","2022",0.50503,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2017","2017",0.84679,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2018","2018",0.87022,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2019","2019",0.81748,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","KOR","Republic of Korea","2020","2020",0.9169,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JOR","Jordan","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JOR","Jordan","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JOR","Jordan","2019","2019",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JOR","Jordan","2021","2021",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","JOR","Jordan","2022","2022",,"a","Category not applicable"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2017","2017",0.68592,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2018","2018",0.57731,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2019","2019",0.52626,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","IRN","Iran (Islamic Republic of)","2020","2020",0.51525,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","VUT","Vanuatu","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","VUT","Vanuatu","2019","2019",,"a","Category not applicable"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","VUT","Vanuatu","2020","2020",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MDA","Republic of Moldova","2018","2018",,"n","Magnitude nil or negligible"
